"Catalog.ID","In.union","Age..range","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.nouse","SE.logR.any.nouse","SE.logR.unmet.noneed"
5413,1,"20-24",NA,NA,NA,NA,14.6752502127796,12.6447961238961,2.03045408888357,18.350790911855,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",2012,2012,2012.08469945355,2012.49453551913,"2012 DHS","DHS",0,"ni61",0.096294396,0.225545128,0.055687995,0.091146394,0.070946445
5422,0,"20-24",NA,NA,NA,NA,31.5228148590669,26.3231878313098,5.19962702775717,10.9308267765257,NA,NA,NA,"UW","0",NA,NA,0,324,"Guinea",2012,2012,2012.41530054645,2012.8306010929,"2012 DHS","DHS",0,"gn62",0.127278767,0.239485601,0.129921228,0.118557292,0.154599531
5422,1,"20-24",NA,NA,NA,NA,4.94829901018462,3.90200701859173,1.04629199159288,26.7797274098877,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",2012,2012,2012.41530054645,2012.8306010929,"2012 DHS","DHS",0,"gn62",0.203953219,0.304150182,0.06320362,0.179003782,0.087995282
5444,1,"20-24",NA,NA,NA,NA,18.9,15.4,3.5,29.4,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2009,2009,2009.71232876712,2009.96164383562,"2009 DHS","DHS",0,NA,NA,NA,NA,NA,NA
5447,0,"20-24",NA,NA,NA,NA,30.8056977023966,25.8398082502598,4.96588945213682,5.41558952359946,NA,NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2013,2013,2013.08493150685,2013.49315068493,"2013 DHS","DHS",0,"ng6a",0.064669284,0.111643161,0.101681074,0.061749108,0.110315036
5447,1,"20-24",NA,NA,NA,NA,9.57817866238156,6.233292257684,3.34488640469755,16.5601921005038,NA,NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2013,2013,2013.08493150685,2013.49315068493,"2013 DHS","DHS",0,"ng6a",0.08437214,0.105874245,0.039302777,0.07025604,0.04811468
5448,1,"20-24",NA,"Traditional methods include folk methods.",NA,NA,22.7,17.1,5.6,28.3,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,776,"Tonga",2012,2012,2012,2012,"2012 DHS","DHS",0,NA,NA,NA,NA,NA,NA
5451,0,"20-24",NA,NA,NA,NA,15.8978850192499,14.7518279408026,1.14605707844723,14.8843697418269,NA,NA,NA,"UW","0",NA,NA,0,332,"Haiti",2012,2012,2012,2012.49453551913,"2012 DHS","DHS",0,"ht61",0.100392411,0.26245864,0.074994123,0.095449872,0.091120627
5451,1,"20-24",NA,NA,NA,NA,35.9672988682795,34.0609299953926,1.90636887288691,41.0600581193578,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",2012,2012,2012,2012.49453551913,"2012 DHS","DHS",0,"ht61",0.081626839,0.294253498,0.035042312,0.079697702,0.097675043
5457,0,"20-24",NA,NA,NA,NA,3.20354833789149,3.20354833789149,0,0.895851471817523,NA,NA,NA,"UW","0",NA,NA,0,417,"Kyrgyzstan",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,"ky61",0.277461059,NA,0.46349769,0.277461059,0.467827435
5457,1,"20-24",NA,NA,NA,NA,21.7581166892104,19.5070201609443,2.25109652826616,22.8952353188826,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,"ky61",0.101410204,0.345559556,0.058922816,0.102801838,0.083297403
5458,0,"20-24",NA,NA,NA,NA,0.364185884744862,0.282344178472629,0.0818417062722328,0.475695967593156,NA,NA,NA,"UW","0",NA,NA,0,360,"Indonesia",2012,2012,2012.3306010929,2012.57923497268,"2012 DHS Special","National survey",0,"id63",0.308969002,0.46931739,0.354514687,0.266300283,0.356215383
5458,1,"20-24",NA,NA,NA,NA,60.5464925448887,59.2646782920329,1.28181425285576,8.29361846958842,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2012,2012,2012.3306010929,2012.57923497268,"2012 DHS Special","National survey",0,"id63",0.047991027,0.20199539,0.071845657,0.047440209,0.090968333
5459,0,"20-24",NA,NA,NA,NA,6.77010501407771,4.18518779075279,2.58491722332492,3.07277843590327,NA,NA,NA,"UW","0",NA,NA,0,174,"Comoros",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,"km61",0.428492041,0.406534996,0.32535078,0.319582798,0.336439542
5459,1,"20-24",NA,NA,NA,NA,19.1139445333286,14.3361289998126,4.777815533516,42.8952999302928,NA,NA,NA,"MW","0",NA,NA,0,174,"Comoros",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,"km61",0.154270773,0.247957374,0.057419093,0.138294141,0.122250897
5460,0,"20-24",NA,NA,NA,NA,14.376632298114,14.2205125897101,0.156119708403955,12.4266762680609,NA,NA,NA,"UW","0",NA,NA,0,466,"Mali",2012,2013,2012.86612021858,2013.09589041096,"2012-2013 DHS","DHS",0,"ml60a",0.225863475,1.005671462,0.238885807,0.223741682,0.279441692
5460,1,"20-24",NA,NA,NA,NA,10.296714201387,10.0258387218526,0.270875479534362,24.5463318255503,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2012,2013,2012.86612021858,2013.09589041096,"2012-2013 DHS","DHS",0,"ml60a",0.104986509,0.386739154,0.056335496,0.10311655,0.077558554
5461,1,"20-24",NA,NA,NA,NA,21.3486055665324,14.8713531896479,6.47725237688451,20.5924120949031,NA,NA,NA,"MW","0",NA,NA,0,586,"Pakistan",2012,2013,2012.74863387978,2013.32602739726,"2012-2013 DHS","DHS",0,"pk61",0.089999707,0.120085783,0.05501924,0.079901479,0.074533513
5462,0,"20-24",NA,NA,NA,NA,3.7728913344247,3.62850880073922,0.144382533685483,2.86460111431802,NA,NA,NA,"UW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,NA,NA,NA,NA,NA,NA
5462,1,"20-24",NA,NA,NA,NA,6.38407896000112,5.7106620999949,0.673416860006227,23.5360073676776,NA,NA,NA,"MW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,NA,NA,NA,NA,NA,NA
5469,0,"20-24",NA,NA,NA,NA,34.6188392089222,32.6464964743829,1.97234273453933,30.0157875436892,NA,NA,NA,"UW","0",NA,NA,0,430,"Liberia",2013,2013,2013.16164383562,2013.57808219178,"2013 DHS","DHS",0,"lb6a",0.126327511,0.370315117,0.069085894,0.120163621,0.127721426
5469,1,"20-24",NA,NA,NA,NA,23.113549179066,22.5287463627807,0.584802816285292,38.6173707672934,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2013,2013,2013.16164383562,2013.57808219178,"2013 DHS","DHS",0,"lb6a",0.155264424,0.435136399,0.051234173,0.152762877,0.102934634
5490,0,"20-24",NA,NA,NA,NA,3.83211418757041,3.57858047467284,0.253533712897567,2.75171238645951,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2012,2013,2012.66666666667,2013.49315068493,"2012-2013 DHS","DHS",0,"sn6d",0.189014665,0.417699459,0.219704406,0.186537761,0.226176127
5490,1,"20-24",NA,NA,NA,NA,13.7268514175709,11.6949280774227,2.03192334014824,31.6246463020622,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2012,2013,2012.66666666667,2013.49315068493,"2012-2013 DHS","DHS",0,"sn6d",0.145629891,0.294920879,0.046887705,0.125284882,0.074021241
5503,0,"20-24",NA,NA,NA,NA,5.709492118,5.48926539,0.118933436,5.180097433,NA,NA,NA,"UW","0",NA,NA,0,231,"Ethiopia",2014,2014,2014,2014.24383561644,"2014 PMA-R1","PMA",0,NA,NA,NA,NA,NA,NA
5503,1,"20-24",NA,NA,NA,NA,37.58353907,37.41574068,0.052172002,28.80039777,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2014,2014,2014,2014.24383561644,"2014 PMA-R1","PMA",0,NA,NA,NA,NA,NA,NA
5550,1,"20-24",NA,NA,NA,NA,62.9,NA,NA,17.7,NA,NA,NA,"MW","0",NA,NA,0,484,"Mexico",2009,2009,2009.49589041096,2009.52054794521,"2009 ENADID","National survey",0,NA,NA,NA,NA,NA,NA
5555,0,"20-24",NA,NA,NA,NA,27.1649539396585,21.8421952472941,5.32275869236445,3.72275894346568,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2012,2012,2012.16393442623,2012.99726775956,"2012 DHS","DHS",0,"pe6i",0.076239315,0.115032522,0.142785668,0.067993566,0.15047687
5555,1,"20-24",NA,NA,NA,NA,77.5731386788407,57.2198724002564,20.3532662785843,13.8756072503688,NA,NA,NA,"MW","0",NA,NA,0,604,"Peru",2012,2012,2012.16393442623,2012.99726775956,"2012 DHS","DHS",0,"pe6i",0.081301733,0.099120916,0.047363352,0.078716367,0.124217023
5556,0,"20-24",NA,NA,NA,NA,50.2385517411133,48.0452155836388,2.19333615747444,11.9139543366366,NA,NA,NA,"UW","0",NA,NA,0,694,"Sierra Leone",2013,2013,2013.41369863014,2013.8301369863,"2013 DHS","DHS",0,"sl61",0.099005269,0.304458756,0.093025115,0.101458626,0.122308347
5556,1,"20-24",NA,NA,NA,NA,14.1674205691039,13.6411405444653,0.526280024638574,25.8620933696886,NA,NA,NA,"MW","0",NA,NA,0,694,"Sierra Leone",2013,2013,2013.41369863014,2013.8301369863,"2013 DHS","DHS",0,"sl61",0.095540933,0.426403862,0.049431788,0.096101459,0.0707491
5557,1,"20-24",NA,NA,NA,NA,55.5974439343941,30.1684066710991,25.429037263295,9.55504896502847,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",2013,2014,2013.70410958904,2014.04931506849,"2013 NDHS","National survey",0,"tr62",0.111224159,0.118469503,0.116759096,0.096609097,0.14877398
5559,1,"20-24",NA,NA,"Data pertain to nationals of the country.",NA,14,6.2,7.8,59,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,0,512,"Oman",2007,2008,2007.49589041096,2008.41256830601,"2008 RHS","National survey",0,NA,NA,NA,NA,NA,NA
5560,1,"20-24",NA,NA,NA,NA,3.292212415,1.326701911,1.965510503,24.9,NA,NA,NA,"MW","0",NA,NA,0,728,"South Sudan",2010,2010,2010.23835616438,2010.49315068493,"2010 MICS-HHS","MICS",0,NA,NA,NA,NA,NA,NA
5561,0,"20-24",NA,NA,NA,NA,15.96558349,14.29491785,1.670665637,10.46071957,NA,NA,NA,"UW","0",NA,NA,0,222,"El Salvador",2014,2014,2014.16164383562,2014.7397260274,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5561,1,"20-24",NA,NA,NA,NA,64.40762169,60.84178728,3.565834405,16.5144243,NA,NA,NA,"MW","0",NA,NA,0,222,"El Salvador",2014,2014,2014.16164383562,2014.7397260274,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5563,1,"20-24",NA,NA,NA,NA,37.92312627,26.42061414,11.50251213,15.29818402,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2014,2014,2013.83287671233,2014.32602739726,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5564,0,"20-24",NA,NA,NA,NA,8.62133570579564,8.0944975888631,0.526838116932545,11.4361888910181,NA,NA,NA,"UW","0",NA,NA,0,148,"Chad",2014,2015,2014.74794520548,2015.32602739726,"2014-2015 DHS","DHS",0,"td71",0.182994573,0.747081114,0.132027059,0.184080243,0.15091422
5564,1,"20-24",NA,NA,NA,NA,4.34461187887432,3.45383184719196,0.890780031682359,24.8873261495481,NA,NA,NA,"MW","0",NA,NA,0,148,"Chad",2014,2015,2014.74794520548,2015.32602739726,"2014-2015 DHS","DHS",0,"td71",0.150555886,0.277649369,0.045520144,0.143629428,0.061528419
5565,0,"20-24",NA,NA,NA,NA,0.687822855532873,0.606600664605512,0.0812221909273607,0.045499618911369,NA,NA,NA,"UW","0",NA,NA,0,356,"India",2015,2016,2015.05205479452,2016.92349726776,"2015-2016 NFHS","DHS",0,NA,NA,NA,NA,NA,NA
5565,1,"20-24",NA,NA,NA,NA,28.9178271657646,23.5457861821152,5.37204098364942,22.2717613863674,NA,NA,NA,"MW","0",NA,NA,0,356,"India",2015,2016,2015.05205479452,2016.92349726776,"2015-2016 NFHS","DHS",0,NA,NA,NA,NA,NA,NA
5566,0,"20-24",NA,NA,NA,NA,1.62161422881306,1.21383602119399,0.407778207619069,0.363863708078124,NA,NA,NA,"UW","0",NA,NA,0,116,"Cambodia",2014,2014,2014.41369863014,2014.99726027397,"2014 DHS","DHS",0,"kh73",0.319843134,0.571856463,0.620357798,0.294841251,0.62266078
5566,1,"20-24",NA,NA,NA,NA,47.8177845860787,34.386503996396,13.4312805896827,13.6472045133906,NA,NA,NA,"MW","0",NA,NA,0,116,"Cambodia",2014,2014,2014.41369863014,2014.99726027397,"2014 DHS","DHS",0,"kh73",0.070376993,0.086174059,0.076253959,0.063506674,0.103259359
5569,1,"20-24",NA,NA,NA,NA,79.1,76.3,2.8,6.4,NA,NA,NA,"MW","0",NA,NA,0,558,"Nicaragua",2011,2012,2011.41369863014,2012.90710382514,"2011-2012 NDHS","National survey",0,NA,NA,NA,NA,NA,NA
5577,0,"20-24",NA,NA,NA,NA,2.509541929,2.509541929,0,0,NA,NA,NA,"UW","0",NA,NA,0,417,"Kyrgyzstan",2014,2014,2014.3095890411,2014.49315068493,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5577,1,"20-24",NA,NA,NA,NA,28.91946988,26.99713466,1.922335218,22.00767772,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2014,2014,2014.3095890411,2014.49315068493,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5578,0,"20-24",NA,NA,NA,NA,48.92461458,45.43442366,3.490190911,0.056425084,NA,NA,NA,"UW","0",NA,NA,0,688,"Serbia",2014,2014,2014.08493150685,2014.32602739726,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5578,1,"20-24",NA,NA,NA,NA,47.07539798,18.30032002,28.77507796,20.06046983,NA,NA,NA,"MW","0",NA,NA,0,688,"Serbia",2014,2014,2014.08493150685,2014.32602739726,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5579,0,"20-24",NA,NA,NA,NA,15.29498798,13.97520262,1.319785359,16.04190912,NA,NA,NA,"UW","0",NA,NA,0,496,"Mongolia",2013,2013,2013.74520547945,2013.98904109589,"2013 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5579,1,"20-24",NA,NA,NA,NA,46.98984826,43.89653537,3.09331289,19.29644435,NA,NA,NA,"MW","0",NA,NA,0,496,"Mongolia",2013,2013,2013.74520547945,2013.98904109589,"2013 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5580,0,"20-24",NA,NA,NA,NA,0.261607459,0.261607459,0,0.057422482,NA,NA,NA,"UW","0",NA,NA,1,704,"Viet Nam",2013,2014,2013.91506849315,2014.24383561644,"2013-2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5580,1,"20-24",NA,NA,NA,NA,55.45275847,43.35522189,12.09753659,11.39917035,NA,NA,NA,"MW","0",NA,NA,1,704,"Viet Nam",2013,2014,2013.91506849315,2014.24383561644,"2013-2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5582,0,"20-24",NA,NA,NA,NA,23.56056565,23.08390596,0.476659687,12.40270186,NA,NA,NA,"UW","0",NA,NA,1,454,"Malawi",2013,2014,2013.83287671233,2014.32054794521,"2013-2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5582,1,"20-24",NA,NA,NA,NA,57.93515333,57.11781084,0.81734249,19.36566655,NA,NA,NA,"MW","0",NA,NA,1,454,"Malawi",2013,2014,2013.83287671233,2014.32054794521,"2013-2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5584,0,"20-24",NA,NA,NA,NA,53.48442474,53.48442474,0,8.729485676,NA,NA,NA,"UW","0",NA,NA,1,748,"Eswatini",2014,2014,2014.49589041096,2014.8301369863,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5584,1,"20-24",NA,NA,NA,NA,68.38983265,68.38983265,0,17.41221505,NA,NA,NA,"MW","0",NA,NA,1,748,"Eswatini",2014,2014,2014.49589041096,2014.8301369863,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5585,0,"20-24",NA,NA,NA,NA,26.92835185,26.70142257,0.226929273,8.553340118,NA,NA,NA,"UW","0",NA,NA,1,716,"Zimbabwe",2014,2014,2014.12328767123,2014.28493150685,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5585,1,"20-24",NA,NA,NA,NA,65.31871777,64.74262805,0.576089718,9.540245607,NA,NA,NA,"MW","0",NA,NA,1,716,"Zimbabwe",2014,2014,2014.12328767123,2014.28493150685,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5586,1,"20-24",NA,NA,NA,NA,43.08969783,27.28024727,15.80945056,14.84743522,NA,NA,NA,"MW","0",NA,NA,0,368,"Iraq",2018,2018,2018.16164383562,2018.41095890411,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5593,1,"20-24",NA,NA,NA,NA,11.51278759,10.71672241,0.796065179,25.03131123,NA,NA,NA,"MW","0",NA,NA,1,729,"Sudan",2014,2014,2014.6904109589,2014.84657534247,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5595,1,"20-24",NA,NA,NA,NA,59.70279542,58.43865608,1.26413934,14.61026919,NA,NA,NA,"MW","0",NA,NA,1,50,"Bangladesh",2012,2013,2012.91530054645,2013.32602739726,"2012-2013 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5602,0,"20-24",NA,NA,NA,NA,15.84884001,11.1754355,3.569074915,17.88628644,NA,NA,NA,"UW","0",NA,NA,1,288,"Ghana",2013,2013,2013.49589041096,2013.91232876712,"2013 PMA-R1","PMA",0,NA,NA,NA,NA,NA,NA
5602,1,"20-24",NA,NA,NA,NA,20.87280303,18.88715788,1.246023609,52.19754781,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2013,2013,2013.49589041096,2013.91232876712,"2013 PMA-R1","PMA",0,NA,NA,NA,NA,NA,NA
5612,0,"20-24",NA,NA,NA,NA,25.9966482953274,13.7744078968498,12.2222403984776,18.1280951820975,NA,NA,NA,"UW","0",NA,NA,0,180,"Dem. Rep. of the Congo",2013,2014,2013.58082191781,2014.15890410959,"2013-2014 DHS","DHS",0,"cd61",0.113082367,0.122047218,0.083737397,0.088039111,0.110905049
5612,1,"20-24",NA,NA,NA,NA,19.4284392490751,7.68373511886638,11.7447041302087,29.2426085218879,NA,NA,NA,"MW","0",NA,NA,0,180,"Dem. Rep. of the Congo",2013,2014,2013.58082191781,2014.15890410959,"2013-2014 DHS","DHS",0,"cd61",0.128111007,0.130097252,0.048208573,0.110320797,0.075673471
5613,0,"20-24",NA,NA,NA,NA,4.97597522417946,2.66657913431555,2.30939608986391,2.83991850202564,NA,NA,NA,"UW","0",NA,NA,0,608,"Philippines",2013,2013,2013.58082191781,2013.74520547945,"2013 DHS","DHS",0,"ph62",0.171868505,0.192844369,0.150804793,0.12514051,0.155450641
5613,1,"20-24",NA,NA,NA,NA,51.0267594359743,34.2390758246202,16.7876836113541,22.1509503314381,NA,NA,NA,"MW","0",NA,NA,0,608,"Philippines",2013,2013,2013.58082191781,2013.74520547945,"2013 DHS","DHS",0,"ph62",0.069499005,0.088789467,0.047725603,0.061906193,0.087139369
5615,1,"20-24",NA,NA,NA,NA,25.4415509547995,18.6676196297122,6.77393132508723,29.2227955248802,NA,NA,NA,"MW","0",NA,NA,0,887,"Yemen",2013,2013,2013.66575342466,2013.91232876712,"2013 DHS","DHS",0,"ye61",0.065554812,0.092296575,0.037028493,0.0587805,0.060896597
5616,0,"20-24",NA,NA,NA,NA,57.0341560036149,56.5020610859501,0.532094917664858,12.11454592802,NA,NA,NA,"UW","0",NA,NA,0,516,"Namibia",2013,2013,2013.32876712329,2013.74520547945,"2013 DHS","DHS",0,"nm61",0.068255208,0.468821275,0.074590571,0.068446826,0.103880454
5616,1,"20-24",NA,NA,NA,NA,53.7452643101059,53.2132223684625,0.532041941643425,20.7756668884426,NA,NA,NA,"MW","0",NA,NA,0,516,"Namibia",2013,2013,2013.32876712329,2013.74520547945,"2013 DHS","DHS",0,"nm61",0.118507734,0.678734175,0.093769922,0.117870667,0.170230043
5635,1,"20-24",NA,NA,NA,NA,13.05747435,11.95418966,1.103284689,35,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",2016,2016,2016.49726775956,2016.66393442623,"2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5636,0,"20-24",NA,NA,NA,NA,18.5133719498637,16.3158805094992,2.19749144036451,18.6906379620442,NA,NA,NA,"UW","0",NA,NA,1,288,"Ghana",2017,2018,2017.78630136986,2018.03835616438,"2017-2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5636,1,"20-24",NA,NA,NA,NA,31.4984557350471,29.6101230838301,1.88833265121693,42.3443483522081,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2017,2018,2017.78630136986,2018.03835616438,"2017-2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5637,0,"20-24",NA,NA,NA,NA,59.01970775,55.27879279,3.740914966,13.32108529,NA,NA,NA,"UW","0",NA,NA,1,624,"Guinea-Bissau",2014,2014,2014.16164383562,2014.57808219178,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5637,1,"20-24",NA,NA,NA,NA,11.50697978,10.0429773,1.464002477,22.99603662,NA,NA,NA,"MW","0",NA,NA,1,624,"Guinea-Bissau",2014,2014,2014.16164383562,2014.57808219178,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5640,1,"20-24",NA,NA,NA,NA,8.979223017,7.039402807,1.939820211,27.9,NA,NA,NA,"MW","0",NA,NA,1,566,"Nigeria",2016,2017,2016.66666666667,2017.08219178082,"2016-2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5641,0,"20-24",NA,NA,NA,NA,63.78155127,49.36888859,14.41266268,7.227534138,NA,NA,NA,"UW","0",NA,NA,1,120,"Cameroon",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5641,1,"20-24",NA,NA,NA,NA,33.89844737,20.10699127,13.7914561,15.85259311,NA,NA,NA,"MW","0",NA,NA,1,120,"Cameroon",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5642,0,"20-24",NA,NA,NA,NA,40.6501377,30.72246368,9.927674018,19.4108301136903,NA,NA,NA,"UW","0",NA,NA,0,178,"Congo",2014,2015,2014.83287671233,2015.15890410959,"2014-2015 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5642,1,"20-24",NA,NA,NA,NA,29.8766894,20.28071672,9.595972673,34.8879781746393,NA,NA,NA,"MW","0",NA,NA,0,178,"Congo",2014,2015,2014.83287671233,2015.15890410959,"2014-2015 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5644,0,"20-24",NA,NA,NA,NA,31.48138994,30.35736413,1.12402581,21.14466325,NA,NA,NA,"UW","0",NA,NA,1,678,"Sao Tome and Principe",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5644,1,"20-24",NA,NA,NA,NA,42.60174666,40.94291811,1.658828547,32.34879876,NA,NA,NA,"MW","0",NA,NA,1,678,"Sao Tome and Principe",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5659,0,"20-24",NA,NA,NA,NA,18.9737142660017,18.7304242170788,0.243290048922956,11.7953984929802,NA,NA,NA,"UW","0",NA,NA,0,894,"Zambia",2013,2014,2013.58082191781,2014.32602739726,"2013-2014 DHS","DHS",0,"zm61",0.084883192,0.655013157,0.08359295,0.083846808,0.097835324
5659,1,"20-24",NA,NA,NA,NA,46.8139984677023,44.1247180590803,2.68928040862208,22.0336997546558,NA,NA,NA,"MW","0",NA,NA,0,894,"Zambia",2013,2014,2013.58082191781,2014.32602739726,"2013-2014 DHS","DHS",0,"zm61",0.064886999,0.186545075,0.044880702,0.064173809,0.076624356
5665,0,"20-24",NA,NA,NA,NA,23.98223404,18.12171873,5.860515312,25.30165011,NA,NA,NA,"UW","0",NA,NA,1,204,"Benin",2014,2014,2014.32876712329,2014.32876712329,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5665,1,"20-24",NA,NA,NA,NA,15.02109504,9.586452693,5.434642344,37.0890044,NA,NA,NA,"MW","0",NA,NA,1,204,"Benin",2014,2014,2014.32876712329,2014.32876712329,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5666,0,"20-24",NA,NA,NA,NA,15.71041985,15.55175342,0.158666429,3.36979789,NA,NA,NA,"UW","0",NA,NA,0,398,"Kazakhstan",2015,2015,2015.70410958904,2015.87123287671,"2015 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5666,1,"20-24",NA,NA,NA,NA,44.27030498,42.89047242,1.379832564,11.0743576,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",2015,2015,2015.70410958904,2015.87123287671,"2015 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5669,1,"20-24",NA,NA,NA,NA,75.41902397,72.36309882,3.055925155,7.9,NA,NA,NA,"MW","0",NA,NA,1,764,"Thailand",2015,2016,2015.87123287671,2016.20218579235,"2015-2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5672,0,"20-24",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"UW","0",NA,NA,1,524,"Nepal",2014,2014,2014.08493150685,2014.49315068493,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5672,1,"20-24",NA,NA,NA,NA,29.69842619,27.54596245,2.152463744,38.98069601,NA,NA,NA,"MW","0",NA,NA,1,524,"Nepal",2014,2014,2014.08493150685,2014.49315068493,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5673,0,"20-24",NA,NA,NA,NA,78.5022247,77.95978249,0.542442211,10.26355487,NA,NA,NA,"UW","0",NA,NA,1,192,"Cuba",2014,2014,2014.08493150685,2014.7397260274,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5673,1,"20-24",NA,NA,NA,NA,71.83995906,71.70443286,0.135526199,12.4740972,NA,NA,NA,"MW","0",NA,NA,1,192,"Cuba",2014,2014,2014.08493150685,2014.7397260274,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5674,0,"20-24",NA,NA,NA,NA,32.82064302,31.97121798,0.84942504,13.74528316,NA,NA,NA,"UW","0",NA,NA,1,214,"Dominican Republic",2014,2014,2014.41369863014,2014.66301369863,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5674,1,"20-24",NA,NA,NA,NA,58.14365772,56.64372221,1.499935509,19.4041545,NA,NA,NA,"MW","0",NA,NA,1,214,"Dominican Republic",2014,2014,2014.41369863014,2014.66301369863,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
5675,0,"20-24",NA,NA,NA,NA,6.02604948,5.81156016,0.214489319,10.71100978,NA,NA,NA,"UW","0",NA,NA,1,328,"Guyana",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA
